n_estimators,max_features,sample_split,train_acc,val_acc,test_acc,oob_score
350,0.1,10,92.419,89.651,89.14,89.8363
350,0.30000000000000004,10,93.099,89.96,89.162,89.8557
350,0.5000000000000001,10,93.29,89.828,88.852,89.7119
350,0.7000000000000001,10,93.428,89.85,88.741,89.6455
350,0.9000000000000001,10,93.436,89.982,88.653,89.6566
